"ID";"ElectDistrict";"Party";"Age";"Gender";"Independent";"Region";"EduLvl";"RegElected";"MP";"EuroMP"
"Pinola Sirkka-Liisa";"Oulu";"VAS";52;"F";0;"N-Ostrobothnia";5;1;0;0
"Pitkanen Juha";"N-Savonia";"VAS";27;"M";0;"N-Savonia";3;0;0;0
"Pohjola Vesa-Pekka";"Vaasa";"VAS";43;"M";0;"N-Ostrobothnia";3;1;0;0
"Ponto Tero";"Kymi";"VAS";50;"M";0;"S-Karelia";3;1;0;0
"Portti Jaakko";"Lapland";"VAS";56;"M";0;"Lapland";4;1;0;0
"Puhakka Antero";"N-Karelia";"VAS";43;"M";0;"N-Karelia";7;0;0;0
"Puhakka Sirpa";"Helsinki";"VAS";54;"F";0;NA;6;1;0;0
"Puhjo Veijo";"Satakunta";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Puistola Helena";"Tavastia";"VAS";54;"F";0;"Tavastia Proper";4;1;0;0
"Puranen Johanna";"Uusimaa";"VAS";38;"F";0;"Uusimaa";6;0;0;0
"Puskala Jarmo";"Pirkanmaa";"VAS";29;"M";0;"Pirkanmaa";0;0;0;0
"Puurunen Kirsti";"N-Savonia";"VAS";56;"F";0;"N-Savonia";5;1;0;0
"Pyykkonen Milla";"N-Karelia";"VAS";29;"F";0;"N-Karelia";5;0;0;0
"Raatikainen Tarmo";"Oulu";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Rannanpaa Eija";"Vaasa";"VAS";52;"F";0;"Ostrobothnia";2;1;0;0
"Ranta Raisa";"Satakunta";"VAS";32;"F";0;NA;0;1;0;0
"Rantamaki Heli";"N-Karelia";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Raudaskoski Laura";"Lapland";"VAS";NA;"F";0;"Lapland";3;0;0;0
"Rauhala Ulla-Maija";"Vaasa";"VAS";54;"F";1;"S-Ostrobothnia";2;0;0;0
"Rautiainen Arto";"S-Savonia";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Ravela Reko";"Uusimaa";"VAS";39;"M";0;"Uusimaa";3;0;0;0
"Reijonen Juha-Pekka";"N-Karelia";"VAS";27;"M";0;"N-Karelia";4;0;0;0
"Repo Anssi";"Pirkanmaa";"VAS";55;"M";0;"Pirkanmaa";3;1;0;0
"Reponen Sami";"S-Savonia";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Reuter Martina";"Helsinki";"VAS";48;"F";0;"Uusimaa";7;0;0;0
"Riihinen Pertti";"C-Finland";"VAS";50;"M";0;"C-Finland";3;1;0;0
"Rinne Pirjo";"Finland Proper";"VAS";57;"F";0;"W-Finland";6;1;0;0
"Ritanen Jarmo";"C-Finland";"VAS";47;"M";0;"C-Finland";6;1;0;0
"Rouhiainen Tomi";"Kymi";"VAS";26;"M";0;"Kymenlaakso";6;0;0;0
"Rouvinen Auvo";"N-Karelia";"VAS";49;"M";0;"N-Karelia";2;0;0;0
"Ruponen Susanna";"Satakunta";"VAS";31;"F";0;"Satakunta";5;1;0;0
"Saarelainen Antti";"N-Karelia";"VAS";21;"M";0;"N-Karelia";3;0;0;0
"Saarinen Markku";"Helsinki";"VAS";55;"M";0;"Uusimaa";3;0;0;0
"Saarnio Pekka";"Helsinki";"VAS";65;"M";0;"Uusimaa";3;1;0;0
"Salo Jarmo";"Oulu";"VAS";32;"M";0;"N-Ostrobothnia";3;1;0;0
"Samppala Esa";"Vaasa";"VAS";61;"M";0;"Ostrobothnia";1;0;0;0
"Sandberg Juha";"Satakunta";"VAS";34;"M";0;"Satakunta";6;1;0;0
"Saramo Jussi";"Uusimaa";"VAS";31;"M";0;"Uusimaa";0;1;0;0
"Sarkkinen Hanna";"Oulu";"VAS";22;"F";0;"N-Ostrobothnia";5;1;0;0
"Sato Ramirez Miriam";"C-Finland";"VAS";53;"F";0;"C-Finland";5;0;0;0
"Savolainen Sini";"S-Savonia";"VAS";20;"F";0;"S-Savonia";3;0;0;0
"Semi Matti";"N-Savonia";"VAS";54;"M";0;"N-Savonia";3;1;0;0
"Sippola Lea";"Vaasa";"VAS";55;"F";0;"S-Ostrobothnia";5;0;0;0
"Sirno Minna";"Pirkanmaa";"VAS";44;"F";0;"Pirkanmaa";6;1;1;0
"Suominen Jari";"Finland Proper";"VAS";52;"M";0;"W-Finland";3;0;0;0
"Syvarinen Katja";"Satakunta";"VAS";40;"F";0;"Satakunta";5;0;0;0
"Taavela Irma";"Tavastia";"VAS";35;"F";0;"Tavastia Proper";5;0;0;0
"Tahvanainen Petteri";"N-Karelia";"VAS";43;"M";0;"N-Karelia";3;1;0;0
"Tammilehto Jarmo";"Kymi";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Tanskanen Veikko";"Uusimaa";"VAS";52;"M";0;"Uusimaa";0;0;0;0
"Tiainen Arja";"Uusimaa";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Tiainen Eila";"C-Finland";"VAS";NA;"F";0;"C-Finland";6;0;0;0
"Tihinen Paavo";"Oulu";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Tikkanen Tuomo";"N-Savonia";"VAS";48;"M";0;"N-Savonia";3;0;0;0
"Tiusanen Pentti";"Kymi";"VAS";62;"M";0;"Kymenlaakso";6;1;1;0
"Toivanen Tero";"C-Finland";"VAS";30;"M";0;"C-Finland";6;0;0;0
"Torkkola Sinikka";"Pirkanmaa";"VAS";50;"F";0;"Pirkanmaa";7;0;0;0
"Tormulainen Tuomo";"N-Karelia";"VAS";56;"M";0;"N-Karelia";5;0;0;0
"Tuisku Marketta";"Lapland";"VAS";51;"F";0;"Lapland";4;1;0;0
"Tuomisto Leena";"Uusimaa";"VAS";49;"F";0;"Uusimaa";5;0;0;0
"Turtiainen Ari";"S-Savonia";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Turtiainen Taro";"Finland Proper";"VAS";40;"M";0;"W-Finland";3;0;0;0
"Turunen Jaakko";"N-Karelia";"VAS";27;"M";0;"N-Karelia";3;0;0;0
"Turunen Kari";"N-Savonia";"VAS";59;"M";0;"N-Savonia";1;0;0;0
"Tyystjarvi Kati";"Uusimaa";"VAS";NA;"F";0;"Uusimaa";6;1;0;0
"Ulmanen Juha";"Tavastia";"VAS";52;"M";0;"Paijat-Hame";3;1;0;0
"Uotila Kari";"Uusimaa";"VAS";56;"M";0;"Uusimaa";3;1;1;0
"Uusikumpu Maarit";"Uusimaa";"VAS";50;"F";0;"Uusimaa";6;1;0;0
"Valkonen Esa";"S-Savonia";"VAS";59;"M";0;"S-Savonia";1;1;0;0
"Valkonen Noora";"Oulu";"VAS";27;"F";0;"N-Ostrobothnia";5;1;0;0
"Valkonen Pia";"N-Savonia";"VAS";45;"F";0;"N-Savonia";5;0;0;0
"Vanska Timo";"N-Karelia";"VAS";46;"M";0;"N-Karelia";2;1;0;0
"Varmavuori Marissa";"Uusimaa";"VAS";25;"F";0;"Uusimaa";5;0;0;0
"Varsell Sami";"Tavastia";"VAS";34;"M";0;"Tavastia Proper";3;0;0;0
"Vasajoki Merja";"S-Savonia";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Vastamaa Juha";"Satakunta";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Vatanen Julia";"S-Savonia";"VAS";28;"F";0;"S-Savonia";5;0;0;0
"Vayrynen Ritva";"N-Karelia";"VAS";42;"F";0;"N-Karelia";3;1;0;0
"Vehmas Kirsti";"Oulu";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Vehvilainen Ville";"S-Savonia";"VAS";31;"M";0;"S-Savonia";3;1;0;0
"Vilkman-Halme Annenina";"Uusimaa";"VAS";52;"F";0;"Uusimaa";4;0;0;0
"Virta Sari";"Uusimaa";"VAS";42;"F";0;"Uusimaa";6;1;0;0
"Virtanen Erkki";"N-Savonia";"VAS";58;"M";0;"N-Savonia";6;0;1;0
"Vuorjoki Anna";"Helsinki";"VAS";NA;"F";1;"Uusimaa";6;0;0;0
"Wiik Eeva";"Helsinki";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Yksjarvi Kari";"C-Finland";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Ylitalo Jaakko";"Lapland";"VAS";NA;NA;NA;NA;NA;NA;NA;NA
"Yltava Harry";"Uusimaa";"VAS";61;"M";0;"Uusimaa";5;1;0;0
"Yrttiaho Jyrki";"Finland Proper";"VAS";58;"M";0;"W-Finland";5;1;1;0
"Aalto Touko";"C-Finland";"VIHR";27;"M";0;"C-Finland";6;1;0;0
"Aalto-Partanen Annika";"Kymi";"VIHR";32;"F";0;"Kymenlaakso";6;1;0;0
"Aarnio Ulriikka";"Pirkanmaa";"VIHR";36;"F";0;"Pirkanmaa";5;0;0;0
"Abdulla Zahra";"Helsinki";"VIHR";45;"F";0;"Uusimaa";4;1;0;0
"Aikas Mari";"C-Finland";"VIHR";42;"F";0;"C-Finland";6;1;0;0
"Airaksinen Jussi";"N-Karelia";"VIHR";25;"M";0;"N-Karelia";6;0;0;0
"Airola Iiro-Pekka";"N-Savonia";"VIHR";25;"M";0;"N-Savonia";5;1;0;0
"Alanko-Kahiluoto Outi";"Helsinki";"VIHR";44;"F";0;"Uusimaa";7;1;1;0
"Alatalo Matti";"Kymi";"VIHR";47;"M";0;"S-Karelia";7;1;0;0
"Andrejev Katja";"Kymi";"VIHR";30;"F";0;"Kymenlaakso";6;1;0;0
"Antikainen Monika";"Finland Proper";"VIHR";35;"F";0;"W-Finland";6;1;0;0
"Anttonen Taru";"N-Karelia";"VIHR";25;"F";0;NA;6;0;0;0
"Arponen Sari";"Lapland";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Asheesh Sirkku";"Oulu";"VIHR";45;"F";0;"N-Ostrobothnia";6;1;0;0
"Asikainen Eveliina";"Pirkanmaa";"VIHR";44;"F";0;"Pirkanmaa";6;1;0;0
"Autio Jussi";"Oulu";"VIHR";28;"M";0;"N-Ostrobothnia";3;0;0;0
"Autti Hannele";"N-Karelia";"VIHR";45;"F";0;"N-Karelia";6;1;0;0
"Auvinen Harri";"N-Savonia";"VIHR";36;"M";0;"N-Savonia";7;1;0;0
"Berndt Rauni";"S-Savonia";"VIHR";63;"F";0;"S-Savonia";6;1;0;0
"Birstolin Anita";"Finland Proper";"VIHR";58;"F";0;"W-Finland";6;1;0;0
"Bjork Erkki";"N-Savonia";"VIHR";62;"M";0;"N-Savonia";7;1;0;0
"Bland Anne";"Satakunta";"VIHR";41;"F";0;"Satakunta";3;0;0;0
"Brax Tuija";"Uusimaa";"VIHR";46;"F";0;"Uusimaa";6;1;1;0
"Brunni Antti";"Lapland";"VIHR";29;"M";0;"Lapland";6;0;0;0
"Castren Verna";"Helsinki";"VIHR";21;"F";0;"Uusimaa";5;0;0;0
"Cygnel Hanna";"Vaasa";"VIHR";28;"F";0;"N-Ostrobothnia";6;0;0;0
"Eira Birgitta";"Lapland";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Elo Tiina";"Uusimaa";"VIHR";40;"F";0;"Uusimaa";6;1;0;0
"Elonheimo Pekka";"Oulu";"VIHR";53;"M";0;"N-Ostrobothnia";6;0;0;0
"Fagerlund Mia";"Satakunta";"VIHR";41;"F";0;"Satakunta";6;1;0;0
"Falkenberg Marianna";"N-Savonia";"VIHR";57;"F";1;"N-Savonia";6;0;0;0
"Fandi Maia";"C-Finland";"VIHR";29;"F";0;"C-Finland";6;1;0;0
"Flojt Mika";"Lapland";"VIHR";36;"M";1;"Lapland";6;0;0;0
"Frosterus Anu";"Uusimaa";"VIHR";38;"F";0;"Uusimaa";3;1;0;0
"Gellin Jens";"Uusimaa";"VIHR";54;"M";0;"Uusimaa";5;0;0;0
"Griinari Leena";"Kymi";"VIHR";51;"F";0;"Kymenlaakso";6;1;0;0
"Gutierrez Sorainen Ana Maria";"Uusimaa";"VIHR";43;"F";0;"Uusimaa";6;0;0;0
"Haapanen Satu";"Oulu";"VIHR";42;"F";0;"N-Ostrobothnia";6;1;0;0
"Haavisto Pekka";"Helsinki";"VIHR";53;"M";0;NA;0;0;1;0
"Hakkarainen Erja";"Uusimaa";"VIHR";NA;"F";0;"Uusimaa";6;0;0;0
"Hakkarainen Janne";"Oulu";"VIHR";23;"M";0;"N-Ostrobothnia";3;0;0;0
"Hakkinen Mikko";"N-Karelia";"VIHR";38;"M";0;"N-Karelia";6;0;0;0
"Hakko Hanna";"Pirkanmaa";"VIHR";23;"F";0;"Pirkanmaa";5;0;0;0
"Hakulinen Juha";"N-Karelia";"VIHR";43;"M";0;"N-Karelia";3;0;0;0
"Halmeenpaa Hanna";"Oulu";"VIHR";35;"F";0;"N-Ostrobothnia";6;1;0;0
"Hankonen Sakari";"Oulu";"VIHR";40;"M";0;"N-Ostrobothnia";4;1;0;0
"Hanninen Johannes";"N-Karelia";"VIHR";20;"M";0;"N-Karelia";0;0;0;0
"Hannonen Paloma";"C-Finland";"VIHR";27;"F";0;"C-Finland";5;1;0;0
"Harkonen Heikki";"S-Savonia";"VIHR";33;"M";0;"S-Savonia";5;0;0;0
"Harle Christiana";"N-Karelia";"VIHR";48;"F";1;"N-Karelia";5;0;0;0
"Hassan Roda";"Finland Proper";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Heikka Minna";"N-Savonia";"VIHR";NA;"F";0;"N-Savonia";6;0;0;0
"Heikkila Teppo";"Finland Proper";"VIHR";38;"M";0;"W-Finland";6;0;0;0
"Heinamaki Anna-Kaisa";"Pirkanmaa";"VIHR";33;"F";0;"Pirkanmaa";6;1;0;0
"Heino Johan";"Oulu";"VIHR";54;"M";0;NA;0;0;0;0
"Helander Hannele";"Satakunta";"VIHR";45;"F";0;"Satakunta";4;0;0;0
"Helisto Kimmo";"Helsinki";"VIHR";49;"M";0;"Uusimaa";3;1;0;0
"Hietanen Sami";"Tavastia";"VIHR";26;"M";0;"Paijat-Hame";5;0;0;0
"Hiilamo Heikki";"Uusimaa";"VIHR";46;"M";0;NA;7;0;0;0
"Hirsiaho Nina";"C-Finland";"VIHR";39;"F";0;"C-Finland";6;0;0;0
"Hirsikangas Miia";"Oulu";"VIHR";36;"F";0;"N-Ostrobothnia";3;0;0;0
"Holmberg Nico";"C-Finland";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Holopainen Hanna";"Kymi";"VIHR";34;"F";0;"S-Karelia";6;1;0;0
"Holtta Harri";"N-Savonia";"VIHR";35;"M";0;"N-Savonia";6;0;0;0
"Holtta Heikki";"Finland Proper";"VIHR";31;"M";0;"W-Finland";6;0;0;0
"Hopsu Inka";"Uusimaa";"VIHR";NA;"F";0;"Uusimaa";6;1;0;0
"Ihonen Jari";"Uusimaa";"VIHR";38;"M";0;"Uusimaa";7;0;0;0
"Ikonen Risto";"N-Karelia";"VIHR";52;"M";0;"N-Karelia";7;0;0;0
"Ilmonen Jukka";"Tavastia";"VIHR";53;"M";0;"Paijat-Hame";6;0;0;0
"Ilvessalo Saara";"Finland Proper";"VIHR";21;"F";0;"W-Finland";3;0;0;0
"Ingervo Sirkku";"Helsinki";"VIHR";51;"F";1;"Uusimaa";6;1;0;0
"Jaakkola Henrik";"Helsinki";"VIHR";20;"M";0;"Uusimaa";3;0;0;0
"Janhunen Mervi";"Pirkanmaa";"VIHR";46;"F";0;"Pirkanmaa";6;0;0;0
"Jantti Ari";"C-Finland";"VIHR";43;"M";0;"C-Finland";7;0;0;0
"Jarvinen Heli";"S-Savonia";"VIHR";NA;"F";0;"S-Savonia";6;1;1;0
"Johansson Ilkka";"Kymi";"VIHR";49;"M";0;"S-Karelia";4;0;0;0
"Jokila Kirsi Killi";"Pirkanmaa";"VIHR";48;"F";0;"Pirkanmaa";4;1;0;0
"Juntunen Pauliina";"Uusimaa";"VIHR";38;"F";0;"Uusimaa";6;1;0;0
"Juurikkala Timo";"Uusimaa";"VIHR";52;"M";0;"Uusimaa";5;0;1;0
"Juutinen Jari";"Tavastia";"VIHR";51;"M";0;"Paijat-Hame";0;0;0;0
"Juvonen Toni";"N-Savonia";"VIHR";31;"M";0;"N-Savonia";5;0;0;0
"Kaipila Paavo-Einari";"Pirkanmaa";"VIHR";19;"M";0;"Pirkanmaa";3;0;0;0
"Kajan Maija";"Pirkanmaa";"VIHR";58;"F";1;"Pirkanmaa";6;1;0;0
"Kanala Kari";"Uusimaa";"VIHR";43;"M";1;"Uusimaa";6;0;0;0
"Kanerva-Poranen Kirsi";"Uusimaa";"VIHR";44;"F";0;"Uusimaa";4;0;0;0
"Kankaanpera Tero";"N-Savonia";"VIHR";36;"M";0;"N-Savonia";5;0;0;0
"Kantele Martta";"S-Savonia";"VIHR";26;"F";0;"S-Savonia";3;1;0;0
"Karhu Petri";"N-Savonia";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Kari Emma";"Helsinki";"VIHR";27;"F";0;"Uusimaa";6;1;0;0
"Karimaki Johanna";"Uusimaa";"VIHR";38;"F";0;"Uusimaa";6;1;1;0
"Karjalainen Jorma";"S-Savonia";"VIHR";54;"M";0;"S-Savonia";5;0;0;0
"Kasvi Jyrki";"Uusimaa";"VIHR";47;"M";0;"Uusimaa";7;1;1;0
"Kauhanen Mari";"N-Savonia";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Kauppinen Sirpa (Siru)";"Uusimaa";"VIHR";38;"F";0;"Uusimaa";6;1;0;0
"Kekki Noora";"Satakunta";"VIHR";20;"F";0;"Satakunta";0;0;0;0
"Kela Juhani";"Oulu";"VIHR";57;"M";0;"Kainuu";5;0;0;0
"Kemppainen Marika";"Oulu";"VIHR";20;"F";0;"Pirkanmaa";3;0;0;0
"Keranen Miikka";"Lapland";"VIHR";20;"M";0;"Lapland";2;0;0;0
"Kilpala Minna";"C-Finland";"VIHR";NA;"F";0;"C-Finland";6;1;0;0
"Kivi Inka";"N-Karelia";"VIHR";54;"F";0;"N-Karelia";6;0;0;0
"Korteniemi Matti";"Lapland";"VIHR";55;"M";0;"Lapland";5;1;0;0
"Koskimies Riitta";"Finland Proper";"VIHR";50;"F";0;"W-Finland";6;1;0;0
"Kostilainen Anniina";"Uusimaa";"VIHR";32;"F";0;"Uusimaa";6;1;0;0
"Kosunen Marko";"Helsinki";"VIHR";37;"M";0;"Uusimaa";6;0;0;0
"Kousa Tuuli";"Helsinki";"VIHR";31;"F";0;"Uusimaa";6;1;0;0
"Kruus Heikki";"Satakunta";"VIHR";49;"M";0;"Satakunta";6;0;0;0
"Kuusela Terttu";"Oulu";"VIHR";64;"F";0;"N-Ostrobothnia";6;1;0;0
"Lahde Hanna-Kaisa";"Kymi";"VIHR";36;"F";0;"S-Karelia";5;0;0;0
"Lahde Leo";"Pirkanmaa";"VIHR";66;"M";0;"Pirkanmaa";6;1;0;0
"Lahde Marja";"Oulu";"VIHR";53;"F";0;"N-Ostrobothnia";6;0;0;0
"Laine Auli";"Tavastia";"VIHR";43;"F";0;"Tavastia Proper";5;1;0;0
"Lansipuro Janne";"Uusimaa";"VIHR";37;"M";0;"Uusimaa";4;1;0;0
"Lappalainen Petri";"Vaasa";"VIHR";30;"M";0;"N-Ostrobothnia";5;0;0;0
"Lawson Hellu Latekoe";"Oulu";"VIHR";48;"M";0;"N-Ostrobothnia";5;1;0;0
"Leka Kaisa";"Uusimaa";"VIHR";32;"F";0;"Uusimaa";5;1;0;0
"Lepisto Anssi";"Tavastia";"VIHR";31;"M";0;"Tavastia Proper";6;1;0;0
"Liikanen Veli";"S-Savonia";"VIHR";32;"M";0;"S-Savonia";6;0;0;0
"Liinamaa Anne";"Satakunta";"VIHR";45;"F";0;"Satakunta";6;1;0;0
"Lumela Meri";"C-Finland";"VIHR";46;"F";0;"C-Finland";6;1;0;0
"Luostarinen Eija";"N-Savonia";"VIHR";54;"F";0;"N-Savonia";4;0;0;0
"Lustig Helena";"Uusimaa";"VIHR";49;"F";0;"Uusimaa";4;1;0;0
"Makela Mikko";"Uusimaa";"VIHR";36;"M";0;"Uusimaa";6;1;0;0
"Makinen Tuija";"C-Finland";"VIHR";51;"F";0;"C-Finland";6;1;0;0
"Mantyla Aleksi";"Tavastia";"VIHR";31;"M";0;"Paijat-Hame";5;1;0;0
"Massinen Minttu";"N-Karelia";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Mastomaki Ville-Veikko";"Finland Proper";"VIHR";26;"F";0;"W-Finland";3;0;0;0
"Merikoski Riku";"Pirkanmaa";"VIHR";25;"M";0;"Pirkanmaa";5;1;0;0
"Meros Paivi";"Uusimaa";"VIHR";28;"F";0;"Uusimaa";5;1;0;0
"Mikkola Merva";"Uusimaa";"VIHR";66;"F";0;"Uusimaa";6;1;0;0
"Mikkonen Krista";"N-Karelia";"VIHR";38;"F";0;"N-Karelia";6;1;0;0
"Moring Anna";"Helsinki";"VIHR";32;"F";0;"Uusimaa";7;0;0;0
"Muhammed Husein";"Helsinki";"VIHR";30;"M";0;"Uusimaa";6;0;0;0
"Muhonen Iikka";"S-Savonia";"VIHR";63;"M";0;"S-Savonia";1;1;0;0
"Niinisto Ville";"Finland Proper";"VIHR";34;"M";0;"W-Finland";6;1;1;0
"Nirhamo Marika";"Satakunta";"VIHR";51;"F";0;"Satakunta";6;1;0;0
"Nordstrom Paula";"Uusimaa";"VIHR";47;"F";0;"Uusimaa";4;1;0;0
"Nuutinen Pirkko";"N-Karelia";"VIHR";55;"F";0;"N-Karelia";5;0;0;0
"Nyrhinen Sari";"S-Savonia";"VIHR";46;"F";0;"S-Savonia";6;0;0;0
"Ojansuu Kirsi";"Tavastia";"VIHR";47;"F";0;"Tavastia Proper";6;1;1;0
"Olkanen Emilia";"Pirkanmaa";"VIHR";30;"F";0;"Pirkanmaa";5;1;0;0
"Ossi Juha";"Vaasa";"VIHR";43;"M";0;"Ostrobothnia";4;0;0;0
"Pantsar Outi";"Vaasa";"VIHR";29;"F";0;"Ostrobothnia";5;0;0;0
"Parviainen Olli-Poika";"Pirkanmaa";"VIHR";30;"M";0;"Pirkanmaa";5;1;0;0
"Peltonen Pekka";"S-Savonia";"VIHR";55;"M";0;"S-Savonia";6;0;0;0
"Perala Matti";"Kymi";"VIHR";62;"M";0;"Kymenlaakso";7;0;0;0
"Pietikainen Liisa";"N-Savonia";"VIHR";NA;"F";0;"N-Savonia";6;0;0;0
"Pietilainen Maija";"S-Savonia";"VIHR";NA;"F";0;"S-Savonia";6;1;0;0
"Pietilainen Risto";"Kymi";"VIHR";47;"M";0;"S-Karelia";4;1;0;0
"Poikola Pieti";"Pirkanmaa";"VIHR";33;"M";0;"Pirkanmaa";6;0;0;0
"Pulliainen Erkki";"Oulu";"VIHR";72;"M";0;"N-Ostrobothnia";6;1;1;0
"Puoskari Mari";"Helsinki";"VIHR";31;"F";0;"Uusimaa";6;1;0;0
"Railo Tuomo";"Uusimaa";"VIHR";43;"M";0;"Uusimaa";3;0;0;0
"Ranta Juhis";"Uusimaa";"VIHR";22;"M";0;"Uusimaa";3;0;0;0
"Rantala Heikki";"Satakunta";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Rantanen Elina";"Finland Proper";"VIHR";32;"F";0;"W-Finland";6;1;0;0
"Rantasaari Henna";"Vaasa";"VIHR";30;"F";0;"S-Ostrobothnia";6;0;0;0
"Raudasoja Satu";"Uusimaa";"VIHR";27;"F";0;"Uusimaa";6;0;0;0
"Raukko Pekka";"Kymi";"VIHR";50;"M";0;"Kymenlaakso";3;0;0;0
"Reinikainen Marko";"Uusimaa";"VIHR";45;"M";0;"Uusimaa";7;1;0;0
"Relander Jukka";"Helsinki";"VIHR";44;"M";0;"Uusimaa";6;0;0;0
"Remes Mirja";"Lapland";"VIHR";NA;"F";0;"Lapland";0;0;0;0
"Remes-Sievanen Minna";"Tavastia";"VIHR";41;"F";0;"Paijat-Hame";5;1;0;0
"Repo-Kouki Niina";"Finland Proper";"VIHR";40;"F";0;"W-Finland";6;0;0;0
"Rintala Esa";"Satakunta";"VIHR";53;"M";0;"Satakunta";6;0;0;0
"Risku-Myllyharju Piia";"Satakunta";"VIHR";42;"F";0;"Satakunta";6;1;0;0
"Rissanen Kari";"N-Karelia";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Romppanen Marko";"Tavastia";"VIHR";39;"M";0;"Tavastia Proper";0;0;0;0
"Rytsy Hetti";"N-Savonia";"VIHR";57;"F";0;"N-Savonia";6;1;0;0
"Saarela Eppu";"Vaasa";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Saarikorpi Kaisa";"Uusimaa";"VIHR";55;"F";0;"Uusimaa";6;1;0;0
"Saario Mari";"Finland Proper";"VIHR";36;"F";0;"W-Finland";6;1;1;0
"Saarnio Sini-Pilvi";"Uusimaa";"VIHR";40;"F";0;"E-Uusimaa";6;1;0;0
"Sajaniemi Sara";"N-Savonia";"VIHR";22;"F";0;"N-Savonia";5;0;0;0
"Sheikhani Aziz";"Pirkanmaa";"VIHR";38;"M";0;"Pirkanmaa";6;0;0;0
"Sieppi Paivi";"Tavastia";"VIHR";NA;"F";0;"Tavastia Proper";6;1;0;0
"Sihvonen Maarit";"Oulu";"VIHR";NA;NA;NA;NA;NA;NA;NA;NA
"Siik Kirsikka";"Pirkanmaa";"VIHR";38;"F";0;"Pirkanmaa";6;1;0;0
"Siitonen Mikko";"S-Savonia";"VIHR";36;"M";0;"S-Savonia";6;0;0;0
"Sillanpaa Elina";"C-Finland";"VIHR";32;"F";0;"C-Finland";7;1;0;0
"Simanainen Niina";"C-Finland";"VIHR";39;"F";0;"C-Finland";6;0;0;0
"Simola Otto";"Oulu";"VIHR";27;"M";0;"N-Ostrobothnia";6;0;0;0
"Sinnemaki Anni";"Helsinki";"VIHR";37;"F";0;"Uusimaa";5;1;1;0
"Sirjola Esko";"Lapland";"VIHR";68;"M";0;"Lapland";6;0;0;0
"Siuro Petri";"Pirkanmaa";"VIHR";46;"M";0;"Pirkanmaa";5;1;0;0
"Skoglund Riitta";"Helsinki";"VIHR";57;"F";0;"Uusimaa";6;0;0;0
"Soderholm Jukka";"Kymi";"VIHR";55;"M";0;"Kymenlaakso";4;1;0;0
"Soininvaara Osmo";"Helsinki";"VIHR";59;"M";0;"Uusimaa";7;1;0;0
"Somani Aruna";"Oulu";"VIHR";48;"F";0;"N-Ostrobothnia";6;0;1;0
"Sorsa Minna";"Pirkanmaa";"VIHR";42;"F";0;"Pirkanmaa";6;1;0;0
"Sorvali Ritva";"Kymi";"VIHR";63;"F";0;"Kymenlaakso";6;0;0;0
"Stenback Reija-Riikka";"Uusimaa";"VIHR";39;"F";0;"E-Uusimaa";3;1;0;0
"Stranius Leo";"Helsinki";"VIHR";36;"M";1;"Uusimaa";6;0;0;0
"Suhonen Alpo";"Tavastia";"VIHR";62;"M";0;"Tavastia Proper";3;0;0;0
"Sumuvuori Johanna";"Helsinki";"VIHR";34;"F";0;NA;6;1;1;0
"Suomi Marko";"Tavastia";"VIHR";41;"M";0;"Paijat-Hame";6;1;0;0
"Suominen Eetu";"Lapland";"VIHR";31;"M";0;NA;4;0;0;0
"Sykko Tuula";"Lapland";"VIHR";NA;"F";0;"Lapland";6;1;0;0
"Tahvanainen Roope";"N-Karelia";"VIHR";23;"M";0;"N-Karelia";6;1;0;0
"Taivainen Anu";"Finland Proper";"VIHR";39;"F";0;"W-Finland";6;1;0;0
"Taskinen Juha";"S-Savonia";"VIHR";53;"M";1;"S-Savonia";1;0;0;0
"Tiitinen Kalevi";"C-Finland";"VIHR";53;"M";0;"C-Finland";0;0;0;0
"Toiviainen Pasi";"Uusimaa";"VIHR";44;"M";1;"Uusimaa";6;0;0;0
"Toivola Jani";"Uusimaa";"VIHR";33;"M";0;"Uusimaa";5;0;0;0
"Tuohimaa Doris";"Lapland";"VIHR";24;"F";0;"Lapland";3;0;0;0
